#1_usercol	2_usercol	3_usercol	5_pct_gc	7_num_C	8_num_G	12_seq_len
chr1	6489912	6490027	0.660870	47	29	115
chr1	6489912	6490027	0.660870	47	29	115
chr1	6489912	6490027	0.660870	47	29	115
chr1	6489912	6490027	0.660870	47	29	115
chr1	6489912	6490027	0.660870	47	29	115
chr1	6489912	6490027	0.660870	47	29	115
chr1	6489912	6490027	0.660870	47	29	115
chr1	6489912	6490027	0.660870	47	29	115
chr1	6490090	6490206	0.724138	51	33	116
chr1	6490090	6490206	0.724138	51	33	116
chr1	6490090	6490206	0.724138	51	33	116
chr1	6490090	6490206	0.724138	51	33	116
chr1	6490090	6490206	0.724138	51	33	116
chr1	6490090	6490206	0.724138	51	33	116
chr1	6490090	6490206	0.724138	51	33	116
chr1	6490090	6490206	0.724138	51	33	116
chr1	6490090	6490206	0.724138	51	33	116
chr1	6613353	6613480	0.826772	72	33	127
chr1	6613353	6613480	0.826772	72	33	127
chr1	6613353	6613480	0.826772	72	33	127
chr1	6613353	6613480	0.826772	72	33	127
chr1	6613353	6613480	0.826772	72	33	127
chr1	6613353	6613480	0.826772	72	33	127
chr1	6613353	6613480	0.826772	72	33	127
chr1	6613353	6613480	0.826772	72	33	127
chr1	6613353	6613480	0.826772	72	33	127
chr1	6963209	6963336	0.677165	67	19	127
chr1	6963209	6963336	0.677165	67	19	127
chr1	6963209	6963336	0.677165	67	19	127
chr1	6963209	6963336	0.677165	67	19	127
chr1	6963209	6963336	0.677165	67	19	127
chr1	6963209	6963336	0.677165	67	19	127
chr1	6963209	6963336	0.677165	67	19	127
chr1	6963209	6963336	0.677165	67	19	127
chr1	6963209	6963336	0.677165	67	19	127
chr1	8703212	8703328	0.879310	46	56	116
chr1	8703212	8703328	0.879310	46	56	116
chr1	8703212	8703328	0.879310	46	56	116
chr1	8703212	8703328	0.879310	46	56	116
chr1	8703212	8703328	0.879310	46	56	116
chr1	8703212	8703328	0.879310	46	56	116
chr1	8703212	8703328	0.879310	46	56	116
chr1	8703212	8703328	0.879310	46	56	116
chr1	8703212	8703328	0.879310	46	56	116
chr1	8817762	8817884	0.442623	19	35	122
chr1	8817762	8817884	0.442623	19	35	122
chr1	8817762	8817884	0.442623	19	35	122
chr1	8817762	8817884	0.442623	19	35	122
chr1	8817762	8817884	0.442623	19	35	122
chr1	8817762	8817884	0.442623	19	35	122
chr1	8817762	8817884	0.442623	19	35	122
chr1	8817762	8817884	0.442623	19	35	122
chr1	8817762	8817884	0.442623	19	35	122
chr1	8817764	8817889	0.456000	19	38	125
chr1	8817764	8817889	0.456000	19	38	125
chr1	8817764	8817889	0.456000	19	38	125
chr1	8817764	8817889	0.456000	19	38	125
chr1	8817764	8817889	0.456000	19	38	125
chr1	8817764	8817889	0.456000	19	38	125
chr1	8817764	8817889	0.456000	19	38	125
chr1	8817764	8817889	0.456000	19	38	125
chr1	8817764	8817889	0.456000	19	38	125
chr1	8817767	8817888	0.438017	18	35	121
chr1	8817767	8817888	0.438017	18	35	121
chr1	8817767	8817888	0.438017	18	35	121
chr1	8817767	8817888	0.438017	18	35	121
chr1	8817767	8817888	0.438017	18	35	121
chr1	8817767	8817888	0.438017	18	35	121
chr1	8817767	8817888	0.438017	18	35	121
chr1	8817767	8817888	0.438017	18	35	121
chr1	8817767	8817888	0.438017	18	35	121
chr1	9593463	9593577	0.605263	38	31	114
chr1	9593463	9593577	0.605263	38	31	114
chr1	9593463	9593577	0.605263	38	31	114
chr1	9593463	9593577	0.605263	38	31	114
chr1	9593463	9593577	0.605263	38	31	114
chr1	9593463	9593577	0.605263	38	31	114
chr1	9593463	9593577	0.605263	38	31	114
chr1	9593463	9593577	0.605263	38	31	114
chr1	9593463	9593577	0.605263	38	31	114
chr1	9593465	9593580	0.591304	37	31	115
chr1	9593465	9593580	0.591304	37	31	115
chr1	9593465	9593580	0.591304	37	31	115
chr1	9593465	9593580	0.591304	37	31	115
chr1	9593465	9593580	0.591304	37	31	115
chr1	9593465	9593580	0.591304	37	31	115
chr1	9593465	9593580	0.591304	37	31	115
chr1	9593465	9593580	0.591304	37	31	115
chr1	9593465	9593580	0.591304	37	31	115
chr1	9593481	9593593	0.607143	37	31	112
chr1	9593481	9593593	0.607143	37	31	112
chr1	9593481	9593593	0.607143	37	31	112
chr1	9593481	9593593	0.607143	37	31	112
chr1	9593481	9593593	0.607143	37	31	112
chr1	9593481	9593593	0.607143	37	31	112
chr1	9593481	9593593	0.607143	37	31	112
chr1	9593481	9593593	0.607143	37	31	112
chr1	9593481	9593593	0.607143	37	31	112
chr1	9593488	9593602	0.596491	38	30	114
chr1	9593488	9593602	0.596491	38	30	114
chr1	9593488	9593602	0.596491	38	30	114
chr1	9593488	9593602	0.596491	38	30	114
chr1	9593488	9593602	0.596491	38	30	114
chr1	9593488	9593602	0.596491	38	30	114
chr1	9593488	9593602	0.596491	38	30	114
chr1	9593488	9593602	0.596491	38	30	114
chr1	9593488	9593602	0.596491	38	30	114
chr1	9593499	9593614	0.591304	38	30	115
chr1	9593499	9593614	0.591304	38	30	115
chr1	9593499	9593614	0.591304	38	30	115
chr1	9593499	9593614	0.591304	38	30	115
chr1	9593499	9593614	0.591304	38	30	115
chr1	9593499	9593614	0.591304	38	30	115
chr1	9593499	9593614	0.591304	38	30	115
chr1	9593499	9593614	0.591304	38	30	115
chr1	9593499	9593614	0.591304	38	30	115
chr1	9875031	9875149	0.644068	49	27	118
chr1	9875031	9875149	0.644068	49	27	118
chr1	9875031	9875149	0.644068	49	27	118
chr1	9875031	9875149	0.644068	49	27	118
chr1	9875031	9875149	0.644068	49	27	118
chr1	9875031	9875149	0.644068	49	27	118
chr1	9875031	9875149	0.644068	49	27	118
chr1	9875031	9875149	0.644068	49	27	118
chr1	9875031	9875149	0.644068	49	27	118
chr1	9875034	9875155	0.652893	50	29	121
chr1	9875034	9875155	0.652893	50	29	121
chr1	9875034	9875155	0.652893	50	29	121
chr1	9875034	9875155	0.652893	50	29	121
chr1	9875034	9875155	0.652893	50	29	121
chr1	9875034	9875155	0.652893	50	29	121
chr1	9875034	9875155	0.652893	50	29	121
chr1	9875034	9875155	0.652893	50	29	121
chr1	9875034	9875155	0.652893	50	29	121
chr1	9875051	9875165	0.640351	46	27	114
chr1	9875051	9875165	0.640351	46	27	114
chr1	9875051	9875165	0.640351	46	27	114
chr1	9875051	9875165	0.640351	46	27	114
chr1	9875051	9875165	0.640351	46	27	114
chr1	9875051	9875165	0.640351	46	27	114
chr1	9875051	9875165	0.640351	46	27	114
chr1	9875051	9875165	0.640351	46	27	114
chr1	9875051	9875165	0.640351	46	27	114
chr1	10033019	10033146	0.692913	39	49	127
chr1	10033019	10033146	0.692913	39	49	127
chr1	10033019	10033146	0.692913	39	49	127
chr1	10033019	10033146	0.692913	39	49	127
chr1	10033019	10033146	0.692913	39	49	127
chr1	10033019	10033146	0.692913	39	49	127
chr1	10033019	10033146	0.692913	39	49	127
chr1	10033019	10033146	0.692913	39	49	127
chr1	10033019	10033146	0.692913	39	49	127
chr1	10033029	10033147	0.703390	39	44	118
chr1	10033029	10033147	0.703390	39	44	118
chr1	10033029	10033147	0.703390	39	44	118
chr1	10033029	10033147	0.703390	39	44	118
chr1	10033029	10033147	0.703390	39	44	118
chr1	10033029	10033147	0.703390	39	44	118
chr1	10033029	10033147	0.703390	39	44	118
chr1	10033029	10033147	0.703390	39	44	118
chr1	10033029	10033147	0.703390	39	44	118
chr1	10033034	10033151	0.709402	40	43	117
chr1	10033034	10033151	0.709402	40	43	117
chr1	10033034	10033151	0.709402	40	43	117
chr1	10033034	10033151	0.709402	40	43	117
chr1	10033034	10033151	0.709402	40	43	117
chr1	10033034	10033151	0.709402	40	43	117
chr1	10033034	10033151	0.709402	40	43	117
chr1	10033034	10033151	0.709402	40	43	117
chr1	10033034	10033151	0.709402	40	43	117
chr1	10033158	10033264	0.632075	29	38	106
chr1	10033158	10033264	0.632075	29	38	106
chr1	10033158	10033264	0.632075	29	38	106
chr1	10033158	10033264	0.632075	29	38	106
chr1	10033158	10033264	0.632075	29	38	106
chr1	10033158	10033264	0.632075	29	38	106
chr1	10033158	10033264	0.632075	29	38	106
chr1	10033158	10033264	0.632075	29	38	106
chr1	10033158	10033264	0.632075	29	38	106
chr1	10338176	10338311	0.585185	47	32	135
chr1	10338176	10338311	0.585185	47	32	135
chr1	10338176	10338311	0.585185	47	32	135
chr1	10338176	10338311	0.585185	47	32	135
chr1	10338176	10338311	0.585185	47	32	135
chr1	10338176	10338311	0.585185	47	32	135
chr1	10338176	10338311	0.585185	47	32	135
chr1	10338176	10338311	0.585185	47	32	135
chr1	10338176	10338311	0.585185	47	32	135
chr1	10338198	10338312	0.587719	41	26	114
chr1	10338198	10338312	0.587719	41	26	114
chr1	10338198	10338312	0.587719	41	26	114
chr1	10338198	10338312	0.587719	41	26	114
chr1	10338198	10338312	0.587719	41	26	114
chr1	10338198	10338312	0.587719	41	26	114
chr1	10338198	10338312	0.587719	41	26	114
chr1	10338198	10338312	0.587719	41	26	114
chr1	10338198	10338312	0.587719	41	26	114
chr1	10339943	10340063	0.558333	24	43	120
chr1	10339943	10340063	0.558333	24	43	120
chr1	10339943	10340063	0.558333	24	43	120
chr1	10339943	10340063	0.558333	24	43	120
chr1	10339943	10340063	0.558333	24	43	120
chr1	10339943	10340063	0.558333	24	43	120
chr1	10339943	10340063	0.558333	24	43	120
chr1	10339943	10340063	0.558333	24	43	120
chr1	10339943	10340063	0.558333	24	43	120
chr1	10399215	10399327	0.758929	50	35	112
chr1	10399215	10399327	0.758929	50	35	112
chr1	10399215	10399327	0.758929	50	35	112
chr1	10399215	10399327	0.758929	50	35	112
chr1	10399215	10399327	0.758929	50	35	112
chr1	10399215	10399327	0.758929	50	35	112
chr1	10399215	10399327	0.758929	50	35	112
chr1	10399215	10399327	0.758929	50	35	112
chr1	10399215	10399327	0.758929	50	35	112
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10474739	10474856	0.529915	37	25	117
chr1	10663683	10663798	0.686957	33	46	115
chr1	10663683	10663798	0.686957	33	46	115
chr1	10663683	10663798	0.686957	33	46	115
chr1	10663683	10663798	0.686957	33	46	115
chr1	10663683	10663798	0.686957	33	46	115
chr1	10663683	10663798	0.686957	33	46	115
chr1	10663683	10663798	0.686957	33	46	115
chr1	10663683	10663798	0.686957	33	46	115
chr1	10663683	10663798	0.686957	33	46	115
chr1	11478671	11478787	0.706897	26	56	116
chr1	11478671	11478787	0.706897	26	56	116
chr1	11478671	11478787	0.706897	26	56	116
chr1	11478671	11478787	0.706897	26	56	116
chr1	11478671	11478787	0.706897	26	56	116
chr1	11478671	11478787	0.706897	26	56	116
chr1	11478671	11478787	0.706897	26	56	116
chr1	11478671	11478787	0.706897	26	56	116
chr1	11478671	11478787	0.706897	26	56	116
chr1	11478859	11478977	0.796610	44	50	118
chr1	11478859	11478977	0.796610	44	50	118
chr1	11478859	11478977	0.796610	44	50	118
chr1	11478859	11478977	0.796610	44	50	118
chr1	11478859	11478977	0.796610	44	50	118
chr1	11478859	11478977	0.796610	44	50	118
chr1	11478859	11478977	0.796610	44	50	118
chr1	11478859	11478977	0.796610	44	50	118
chr1	11478859	11478977	0.796610	44	50	118
chr1	11478860	11478976	0.793103	43	49	116
chr1	11478860	11478976	0.793103	43	49	116
chr1	11478860	11478976	0.793103	43	49	116
chr1	11478860	11478976	0.793103	43	49	116
chr1	11478860	11478976	0.793103	43	49	116
chr1	11478860	11478976	0.793103	43	49	116
chr1	11478860	11478976	0.793103	43	49	116
chr1	11478860	11478976	0.793103	43	49	116
chr1	11478860	11478976	0.793103	43	49	116
chr1	11908231	11908347	0.362069	16	26	116
chr1	11908231	11908347	0.362069	16	26	116
chr1	11908231	11908347	0.362069	16	26	116
chr1	11908231	11908347	0.362069	16	26	116
chr1	11908231	11908347	0.362069	16	26	116
chr1	11908231	11908347	0.362069	16	26	116
chr1	11908231	11908347	0.362069	16	26	116
chr1	11908231	11908347	0.362069	16	26	116
chr1	11908231	11908347	0.362069	16	26	116
chr1	11908236	11908351	0.365217	16	26	115
chr1	11908236	11908351	0.365217	16	26	115
chr1	11908236	11908351	0.365217	16	26	115
chr1	11908236	11908351	0.365217	16	26	115
chr1	11908236	11908351	0.365217	16	26	115
chr1	11908236	11908351	0.365217	16	26	115
chr1	11908236	11908351	0.365217	16	26	115
chr1	11908236	11908351	0.365217	16	26	115
chr1	11908236	11908351	0.365217	16	26	115
chr1	11908273	11908389	0.344828	14	26	116
chr1	11908273	11908389	0.344828	14	26	116
chr1	11908273	11908389	0.344828	14	26	116
chr1	11908273	11908389	0.344828	14	26	116
chr1	11908273	11908389	0.344828	14	26	116
chr1	11908273	11908389	0.344828	14	26	116
chr1	11908273	11908389	0.344828	14	26	116
chr1	11908273	11908389	0.344828	14	26	116
chr1	11908273	11908389	0.344828	14	26	116
chr1	11908660	11908780	0.550000	41	25	120
chr1	11908660	11908780	0.550000	41	25	120
chr1	11908660	11908780	0.550000	41	25	120
chr1	11908660	11908780	0.550000	41	25	120
chr1	11908660	11908780	0.550000	41	25	120
chr1	11908660	11908780	0.550000	41	25	120
chr1	11908660	11908780	0.550000	41	25	120
chr1	11908660	11908780	0.550000	41	25	120
chr1	11908660	11908780	0.550000	41	25	120
chr1	11908666	11908787	0.561983	40	28	121
chr1	11908666	11908787	0.561983	40	28	121
chr1	11908666	11908787	0.561983	40	28	121
chr1	11908666	11908787	0.561983	40	28	121
chr1	11908666	11908787	0.561983	40	28	121
chr1	11908666	11908787	0.561983	40	28	121
chr1	11908666	11908787	0.561983	40	28	121
chr1	11908666	11908787	0.561983	40	28	121
chr1	11908666	11908787	0.561983	40	28	121
chr1	11908693	11908810	0.572650	43	24	117
chr1	11908693	11908810	0.572650	43	24	117
chr1	11908693	11908810	0.572650	43	24	117
chr1	11908693	11908810	0.572650	43	24	117
chr1	11908693	11908810	0.572650	43	24	117
chr1	11908693	11908810	0.572650	43	24	117
chr1	11908693	11908810	0.572650	43	24	117
chr1	11908693	11908810	0.572650	43	24	117
chr1	11908693	11908810	0.572650	43	24	117
chr1	11908696	11908814	0.567797	42	25	118
chr1	11908696	11908814	0.567797	42	25	118
chr1	11908696	11908814	0.567797	42	25	118
chr1	11908696	11908814	0.567797	42	25	118
chr1	11908696	11908814	0.567797	42	25	118
chr1	11908696	11908814	0.567797	42	25	118
chr1	11908696	11908814	0.567797	42	25	118
chr1	11908696	11908814	0.567797	42	25	118
chr1	11908696	11908814	0.567797	42	25	118
chr1	11909585	11909712	0.551181	43	27	127
chr1	11909585	11909712	0.551181	43	27	127
chr1	11909585	11909712	0.551181	43	27	127
chr1	11909585	11909704	0.554622	42	24	119
chr1	11909585	11909704	0.554622	42	24	119
chr1	11909585	11909704	0.554622	42	24	119
chr1	11909585	11909704	0.554622	42	24	119
chr1	11909585	11909704	0.554622	42	24	119
chr1	11909585	11909704	0.554622	42	24	119
chr1	11909585	11909712	0.551181	43	27	127
chr1	11909585	11909712	0.551181	43	27	127
chr1	11909585	11909712	0.551181	43	27	127
chr1	11909585	11909712	0.551181	43	27	127
chr1	11909585	11909712	0.551181	43	27	127
chr1	11909585	11909712	0.551181	43	27	127
chr1	11909585	11909704	0.554622	42	24	119
chr1	11909585	11909704	0.554622	42	24	119
chr1	11909585	11909704	0.554622	42	24	119
chr1	11909586	11909705	0.546219	41	24	119
chr1	11909586	11909705	0.546219	41	24	119
chr1	11909586	11909705	0.546219	41	24	119
chr1	11909586	11909705	0.546219	41	24	119
chr1	11909586	11909705	0.546219	41	24	119
chr1	11909586	11909705	0.546219	41	24	119
chr1	11909586	11909705	0.546219	41	24	119
chr1	11909586	11909705	0.546219	41	24	119
chr1	11909586	11909705	0.546219	41	24	119
chr1	11909594	11909709	0.530435	37	24	115
chr1	11909594	11909709	0.530435	37	24	115
chr1	11909594	11909709	0.530435	37	24	115
chr1	11909594	11909709	0.530435	37	24	115
chr1	11909594	11909709	0.530435	37	24	115
chr1	11909594	11909709	0.530435	37	24	115
chr1	11909594	11909709	0.530435	37	24	115
chr1	11909594	11909709	0.530435	37	24	115
chr1	11909594	11909709	0.530435	37	24	115
chr1	11909655	11909772	0.444444	27	25	117
chr1	11909655	11909772	0.444444	27	25	117
chr1	11909655	11909772	0.444444	27	25	117
chr1	11909655	11909772	0.444444	27	25	117
chr1	11909655	11909772	0.444444	27	25	117
chr1	11909655	11909772	0.444444	27	25	117
chr1	11909655	11909772	0.444444	27	25	117
chr1	11909655	11909772	0.444444	27	25	117
chr1	11909655	11909772	0.444444	27	25	117
chr1	15524054	15524168	0.692982	42	37	114
chr1	15524054	15524168	0.692982	42	37	114
chr1	15524054	15524168	0.692982	42	37	114
chr1	15524054	15524168	0.692982	42	37	114
chr1	15524054	15524168	0.692982	42	37	114
chr1	15524054	15524168	0.692982	42	37	114
chr1	15524054	15524168	0.692982	42	37	114
chr1	15524054	15524168	0.692982	42	37	114
chr1	15524054	15524168	0.692982	42	37	114
chr1	15524056	15524171	0.695652	44	36	115
chr1	15524056	15524171	0.695652	44	36	115
chr1	15524056	15524171	0.695652	44	36	115
chr1	15524056	15524171	0.695652	44	36	115
chr1	15524056	15524171	0.695652	44	36	115
chr1	15524056	15524171	0.695652	44	36	115
chr1	15524056	15524171	0.695652	44	36	115
chr1	15524056	15524171	0.695652	44	36	115
chr1	15524056	15524171	0.695652	44	36	115
chr1	15886354	15886475	0.537190	36	29	121
chr1	15886354	15886475	0.537190	36	29	121
chr1	15886354	15886475	0.537190	36	29	121
chr1	15886354	15886475	0.537190	36	29	121
chr1	15886354	15886475	0.537190	36	29	121
chr1	15886354	15886475	0.537190	36	29	121
chr1	15886354	15886475	0.537190	36	29	121
chr1	15886354	15886475	0.537190	36	29	121
chr1	15886354	15886475	0.537190	36	29	121
chr1	16115922	16116049	0.653543	38	45	127
chr1	16115922	16116049	0.653543	38	45	127
chr1	16115922	16116049	0.653543	38	45	127
chr1	16115922	16116049	0.653543	38	45	127
chr1	16115922	16116049	0.653543	38	45	127
chr1	16115922	16116049	0.653543	38	45	127
chr1	16115922	16116049	0.653543	38	45	127
chr1	16115922	16116049	0.653543	38	45	127
chr1	16115922	16116049	0.653543	38	45	127
chr1	16115938	16116053	0.643478	35	39	115
chr1	16115938	16116053	0.643478	35	39	115
chr1	16115938	16116053	0.643478	35	39	115
chr1	16115938	16116053	0.643478	35	39	115
chr1	16115938	16116053	0.643478	35	39	115
chr1	16115938	16116053	0.643478	35	39	115
chr1	16115938	16116053	0.643478	35	39	115
chr1	16115938	16116053	0.643478	35	39	115
chr1	16115938	16116053	0.643478	35	39	115
chr1	16216193	16216304	0.621622	27	42	111
chr1	16216193	16216304	0.621622	27	42	111
chr1	16216193	16216304	0.621622	27	42	111
chr1	16216193	16216304	0.621622	27	42	111
chr1	16216193	16216304	0.621622	27	42	111
chr1	16216193	16216304	0.621622	27	42	111
chr1	16216193	16216304	0.621622	27	42	111
chr1	16216193	16216304	0.621622	27	42	111
chr1	16216193	16216304	0.621622	27	42	111
chr1	16513659	16513773	0.526316	37	23	114
chr1	16513659	16513773	0.526316	37	23	114
chr1	16513659	16513773	0.526316	37	23	114
chr1	16513659	16513773	0.526316	37	23	114
chr1	16513659	16513773	0.526316	37	23	114
chr1	16513659	16513773	0.526316	37	23	114
chr1	16513659	16513773	0.526316	37	23	114
chr1	16513659	16513773	0.526316	37	23	114
chr1	16513659	16513773	0.526316	37	23	114
chr1	16513665	16513781	0.508621	34	25	116
chr1	16513665	16513781	0.508621	34	25	116
chr1	16513665	16513781	0.508621	34	25	116
chr1	16513665	16513781	0.508621	34	25	116
chr1	16513665	16513781	0.508621	34	25	116
chr1	16513665	16513781	0.508621	34	25	116
chr1	16513665	16513781	0.508621	34	25	116
chr1	16513665	16513781	0.508621	34	25	116
chr1	16513665	16513781	0.508621	34	25	116
chr1	16513847	16513965	0.516949	28	33	118
chr1	16513847	16513965	0.516949	28	33	118
chr1	16513847	16513965	0.516949	28	33	118
chr1	16513847	16513965	0.516949	28	33	118
chr1	16513847	16513965	0.516949	28	33	118
chr1	16513847	16513965	0.516949	28	33	118
chr1	16513847	16513965	0.516949	28	33	118
chr1	16513847	16513965	0.516949	28	33	118
chr1	16513847	16513965	0.516949	28	33	118
chr1	16513848	16513963	0.513043	26	33	115
chr1	16513848	16513963	0.513043	26	33	115
chr1	16513848	16513963	0.513043	26	33	115
chr1	16513848	16513963	0.513043	26	33	115
chr1	16513848	16513963	0.513043	26	33	115
chr1	16513848	16513963	0.513043	26	33	115
chr1	16513848	16513963	0.513043	26	33	115
chr1	16513848	16513963	0.513043	26	33	115
chr1	16513848	16513963	0.513043	26	33	115
chr1	16513877	16513998	0.479339	25	33	121
chr1	16513877	16513998	0.479339	25	33	121
chr1	16513877	16513998	0.479339	25	33	121
chr1	16513877	16513998	0.479339	25	33	121
chr1	16513877	16513998	0.479339	25	33	121
chr1	16513877	16513998	0.479339	25	33	121
chr1	16513877	16513998	0.479339	25	33	121
chr1	16513877	16513998	0.479339	25	33	121
chr1	16513877	16513998	0.479339	25	33	121
chr1	16513879	16513995	0.482759	25	31	116
chr1	16513879	16513995	0.482759	25	31	116
chr1	16513879	16513995	0.482759	25	31	116
chr1	16513879	16513995	0.482759	25	31	116
chr1	16513879	16513995	0.482759	25	31	116
chr1	16513879	16513995	0.482759	25	31	116
chr1	16513879	16513995	0.482759	25	31	116
chr1	16513879	16513995	0.482759	25	31	116
chr1	16513879	16513995	0.482759	25	31	116
chr1	16514040	16514150	0.463636	30	21	110
chr1	16514040	16514150	0.463636	30	21	110
chr1	16514040	16514150	0.463636	30	21	110
chr1	16514040	16514150	0.463636	30	21	110
chr1	16514040	16514150	0.463636	30	21	110
chr1	16514040	16514150	0.463636	30	21	110
chr1	16514040	16514150	0.463636	30	21	110
chr1	16514040	16514150	0.463636	30	21	110
chr1	16514040	16514150	0.463636	30	21	110
chr1	16514045	16514161	0.448276	32	20	116
chr1	16514045	16514161	0.448276	32	20	116
chr1	16514045	16514161	0.448276	32	20	116
chr1	16514045	16514161	0.448276	32	20	116
chr1	16514045	16514161	0.448276	32	20	116
chr1	16514045	16514161	0.448276	32	20	116
chr1	16514045	16514161	0.448276	32	20	116
chr1	16514045	16514161	0.448276	32	20	116
chr1	16514045	16514161	0.448276	32	20	116
chr1	16514064	16514181	0.452991	30	23	117
chr1	16514064	16514181	0.452991	30	23	117
chr1	16514064	16514181	0.452991	30	23	117
